superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
HIC,MLT,Malta,0,999,0,3,109.99882,83.209816,14.787161,8.5560818,79.819084,159.75375,80.663124,87.787987,1092.722,3021.9248,177.59692
HIC,MLT,Malta,0,999,0,999,111.20145,80.514915,15.420558,8.5412531,82.217522,189.56361,72.535789,87.169838,1061.3887,2974.7429,162.94902
HIC,MLT,Malta,0,999,1,1,104.05859,77.763809,15.692156,7.0992632,86.648804,243.46597,72.174919,82.679817,1032.4863,2896.0479,179.19543
HIC,MLT,Malta,0,999,1,2,108.74982,81.505264,15.836769,8.5191936,82.813927,209.81458,78.63356,85.414375,1059.6329,2978.6411,194.4704
HIC,MLT,Malta,0,999,1,3,106.94135,85.115463,14.887502,8.4653673,79.701088,167.92612,91.188606,86.086845,1103.2122,3039.2256,219.55927
HIC,MLT,Malta,0,999,1,999,108.02327,82.405197,15.552751,8.4437962,82.063553,198.96298,82.038422,85.496429,1071.2528,2992.9116,201.17487
HIC,MLT,Malta,0,999,999,1,104.2399,77.653252,15.683941,7.1036386,86.665527,242.77353,71.674744,82.776176,1031.8936,2894.9575,177.18484
HIC,MLT,Malta,0,999,999,2,108.94182,81.393517,15.828125,8.5252352,82.823509,209.23387,78.092949,85.513031,1059.0649,2977.5422,192.28572
HIC,MLT,Malta,0,999,999,3,107.1226,85.002495,14.881553,8.4707451,79.708084,167.44165,90.564659,86.187691,1102.5902,3038.2,217.07173
HIC,MLT,Malta,0,999,999,999,108.21167,82.293137,15.544913,8.4495735,82.072678,198.40578,81.475098,85.595627,1070.668,2991.8345,198.90883
HIC,MLT,Malta,1,0,0,1,92.642052,46.920151,10.819576,5.5437627,61.26569,239.56467,103.33347,64.854019,1235.8954,2300.6719,224.50987
HIC,MLT,Malta,1,0,0,2,96.758156,49.220547,10.92284,6.6503506,58.391968,207.00688,112.74792,66.982315,1267.9496,2365.272,243.41002
HIC,MLT,Malta,1,0,0,3,95.185486,51.428902,10.244246,6.6175022,56.111542,165.38045,130.68829,67.561249,1320.6158,2417.9893,276.54501
HIC,MLT,Malta,1,0,0,999,96.124802,49.770538,10.71981,6.5942559,57.844959,196.18608,117.60545,67.062439,1282.024,2377.9944,252.31813
HIC,MLT,Malta,1,0,1,1,89.865219,48.024624,10.863518,5.4893303,61.067425,252.1286,116.9212,63.552147,1248.9707,2314.6838,278.93549
HIC,MLT,Malta,1,0,1,2,93.91346,50.394028,10.977951,6.5899181,58.291256,217.58728,127.64338,65.650658,1281.3635,2380.6055,300.85678
HIC,MLT,Malta,1,0,1,3,92.311249,52.691025,10.299145,6.5428638,56.00806,173.94205,147.81305,66.208992,1333.519,2432.875,341.90359
HIC,MLT,Malta,1,0,1,999,93.274307,50.967072,10.77439,6.5299158,57.739334,206.2587,133.09872,65.725998,1295.2742,2393.1411,311.95459
HIC,MLT,Malta,1,0,999,1,90.029831,47.959152,10.860912,5.492557,61.079178,251.38382,116.11572,63.629326,1248.1957,2313.8533,275.70917
HIC,MLT,Malta,1,0,999,2,94.0821,50.324463,10.974684,6.5935006,58.297226,216.96007,126.76038,65.729599,1280.5684,2379.6965,297.45135
HIC,MLT,Malta,1,0,999,3,92.481636,52.616207,10.295891,6.5472884,56.014198,173.43452,146.7979,66.289154,1332.7542,2431.9927,338.02914
HIC,MLT,Malta,1,0,999,999,93.443283,50.896141,10.771154,6.53373,57.745598,205.66158,132.18028,65.805229,1294.4886,2392.2434,308.41934
HIC,MLT,Malta,1,1,0,1,134.73286,97.237793,15.461605,6.5453129,86.095505,166.99475,61.671104,83.648552,1098.1102,3005.6841,123.99778
HIC,MLT,Malta,1,1,0,2,140.52377,101.95119,15.580795,7.8470693,82.286644,144.32483,67.268929,86.420906,1126.399,3089.0762,134.75597
HIC,MLT,Malta,1,1,0,3,138.33954,106.54501,14.664916,7.8083477,78.950737,115.18131,77.974861,87.131531,1172.8337,3157.9629,152.43495
HIC,MLT,Malta,1,1,0,999,139.64101,103.0983,15.30762,7.7810583,81.469864,136.74374,70.168518,86.512543,1138.807,3105.7439,139.48055
HIC,MLT,Malta,1,1,1,1,130.65359,99.455109,15.561595,6.476542,85.852371,175.73109,69.820618,81.977539,1109.7919,3024.7073,154.1283
HIC,MLT,Malta,1,1,1,2,136.44911,104.43345,15.717763,7.766571,81.87072,151.49057,76.140366,84.706764,1137.4595,3109.3608,166.66132
HIC,MLT,Malta,1,1,1,3,134.10684,109.03697,14.728745,7.7111192,78.925278,121.23899,88.0839,85.367195,1183.8246,3177.1301,189.1595
HIC,MLT,Malta,1,1,1,999,135.51987,105.57227,15.421618,7.6961532,81.175514,143.651,79.372002,84.785507,1149.873,3125.6482,172.72238
HIC,MLT,Malta,1,1,999,1,130.89542,99.323662,15.555667,6.4806185,85.866783,175.2132,69.337509,82.076591,1109.0994,3023.5796,152.34215
HIC,MLT,Malta,1,1,999,2,136.69066,104.2863,15.709644,7.7713432,81.895378,151.06578,75.614471,84.80838,1136.8038,3108.1584,164.76996
HIC,MLT,Malta,1,1,999,3,134.35776,108.88925,14.724962,7.7168827,78.926788,120.8799,87.484642,85.471786,1183.1731,3175.9941,186.98248
HIC,MLT,Malta,1,1,999,999,135.76419,105.42561,15.414862,7.7011871,81.192978,143.24155,78.826424,84.887886,1149.2172,3124.4683,170.75182
HIC,MLT,Malta,1,999,0,1,125.94441,86.731606,14.492362,6.3361921,80.91111,182.14716,70.370102,79.724304,1126.8794,2858.4795,144.98444
HIC,MLT,Malta,1,999,0,2,131.38564,90.94117,14.608227,7.5971975,77.297501,157.41267,76.764824,82.362183,1155.9545,2937.9478,157.44266
HIC,MLT,Malta,1,999,0,3,129.32909,95.036903,13.741891,7.5597019,74.181969,125.66275,88.981277,83.045303,1203.6902,3003.458,178.3488
HIC,MLT,Malta,1,999,0,999,130.55495,91.963608,14.349698,7.533257,76.537048,149.15515,80.073227,82.451408,1168.7103,2953.7917,163.04073
HIC,MLT,Malta,1,999,1,1,122.13708,88.716553,14.580647,6.2704144,80.677338,191.68268,79.65509,78.130356,1138.8519,2876.4561,180.1877
HIC,MLT,Malta,1,999,1,2,127.56777,93.150154,14.728102,7.5208888,76.947388,165.29138,86.894058,80.72789,1167.5062,2957.1985,194.68097
HIC,MLT,Malta,1,999,1,3,125.38003,97.272087,13.803856,7.4671903,74.140221,132.24324,100.55519,81.367012,1215.0803,3021.7314,221.05205
HIC,MLT,Malta,1,999,1,999,126.69913,94.170853,14.451291,7.4526463,76.282112,156.72333,90.590004,80.805939,1180.2325,2972.7026,201.79372
HIC,MLT,Malta,1,999,999,1,122.36279,88.598892,14.575415,6.2743139,80.691193,191.11742,79.104675,78.224854,1138.1423,2875.3906,178.10086
HIC,MLT,Malta,1,999,999,2,127.79411,93.019218,14.720998,7.525413,76.968147,164.82436,86.293602,80.824783,1166.8215,2956.0576,192.4735
HIC,MLT,Malta,1,999,999,3,125.61414,97.139595,13.800184,7.4726748,74.1427,131.85316,99.869095,81.466507,1214.4052,3020.6484,218.52063
HIC,MLT,Malta,1,999,999,999,126.92769,94.040001,14.445268,7.4574246,76.297226,156.27469,89.966568,80.903481,1179.5494,2971.5818,199.49644
HIC,MLT,Malta,999,0,0,1,86.507156,44.292198,11.32851,5.9372759,63.576958,268.42734,97.807716,66.817917,1177.3262,2313.9507,224.56435
HIC,MLT,Malta,999,0,0,2,90.393257,46.460526,11.409122,7.1334782,60.66748,231.65808,106.72826,69.011368,1208.5481,2379.1631,243.34595
HIC,MLT,Malta,999,0,0,3,88.82058,48.555595,10.73756,7.0832968,58.320572,184.96271,123.76983,69.574249,1258.3362,2430.521,275.47833
HIC,MLT,Malta,999,0,0,999,89.769562,46.982895,11.209104,7.0685449,60.102509,219.53,111.34338,69.084061,1221.8148,2391.4619,251.9655
HIC,MLT,Malta,999,0,1,1,83.982544,45.3591,11.398454,5.8683395,63.398155,282.07074,110.7175,65.522285,1189.3933,2328.2046,278.05243
HIC,MLT,Malta,999,0,1,2,87.771957,47.558167,11.493396,7.0579834,60.57338,243.21027,120.82059,67.669243,1220.7478,2394.2485,300.64246
HIC,MLT,Malta,999,0,1,3,86.235001,49.713646,10.804054,7.0080957,58.225948,194.51384,140.06943,68.212112,1270.3059,2445.6558,340.46484
HIC,MLT,Malta,999,0,1,999,87.162788,48.096931,11.28757,6.9934115,60.004696,230.58412,126.03233,67.738022,1233.9417,2406.5269,311.3537
HIC,MLT,Malta,999,0,999,1,84.132217,45.29586,11.394308,5.872427,63.40876,281.26199,109.95222,65.599098,1188.6781,2327.3596,274.88168
HIC,MLT,Malta,999,0,999,2,87.927353,47.493099,11.4884,7.062459,60.578957,242.52547,119.98521,67.748802,1220.0247,2393.3542,297.24594
HIC,MLT,Malta,999,0,999,3,86.388275,49.644997,10.800112,7.0125532,58.23156,193.94765,139.10318,68.292862,1269.5962,2444.7588,336.61249
HIC,MLT,Malta,999,0,999,999,87.317314,48.030891,11.282918,6.9978652,60.01049,229.92882,125.16156,67.817818,1233.2227,2405.6335,307.83316
HIC,MLT,Malta,999,1,0,1,124.84928,91.539307,16.037361,6.9774084,89.506378,189.90622,58.603516,86.186798,1046.7036,3020.5938,123.25806
HIC,MLT,Malta,999,1,0,2,130.35725,96.001099,16.176607,8.3750172,85.48204,164.02133,63.910179,89.033127,1074.2306,3105.8831,133.89917
HIC,MLT,Malta,999,1,0,3,128.20981,100.32641,15.232851,8.3235321,82.128815,130.9799,74.120361,89.766029,1118.1842,3172.947,151.12589
HIC,MLT,Malta,999,1,0,999,129.49715,97.080154,15.894427,8.3012428,84.669243,155.43396,66.676842,89.128174,1085.9441,3121.9373,138.49625
HIC,MLT,Malta,999,1,1,1,121.16443,93.701035,16.162643,6.9074039,89.226883,199.67308,66.352264,84.490768,1057.3986,3039.8623,152.60971
HIC,MLT,Malta,999,1,1,2,126.57754,98.310455,16.322752,8.2822237,85.181053,172.1055,72.307106,87.299377,1084.3519,3125.8271,165.36978
HIC,MLT,Malta,999,1,1,3,124.45142,102.64895,15.317936,8.2273951,82.053215,137.75316,83.72731,87.986176,1128.8433,3191.4673,187.22281
HIC,MLT,Malta,999,1,1,999,125.72766,99.387177,16.021816,8.2084274,84.43515,163.20497,75.400841,87.382515,1096.2471,3141.436,171.23242
HIC,MLT,Malta,999,1,999,1,121.38287,93.572891,16.155216,6.9115539,89.243446,199.0941,65.892929,84.591316,1056.7646,3038.72,150.86975
HIC,MLT,Malta,999,1,999,2,126.8016,98.173553,16.314087,8.2877235,85.198898,171.62625,71.809334,87.402153,1083.752,3124.6445,163.5042
HIC,MLT,Malta,999,1,999,3,124.67422,102.51127,15.312892,8.2330933,82.057701,137.35164,83.157814,88.091682,1128.2114,3190.3694,185.08298
HIC,MLT,Malta,999,1,999,999,125.95112,99.250412,16.014265,8.2139292,84.449028,162.74431,74.883682,87.486,1095.6362,3140.28,169.29182
HIC,MLT,Malta,999,999,0,1,116.57094,81.338318,15.020686,6.7528362,83.90802,206.8595,67.067986,82.004913,1074.906,2868.0244,145.1308
HIC,MLT,Malta,999,999,0,2,121.72875,85.304947,15.147274,8.1069603,80.124405,178.6246,73.154915,84.710297,1103.2307,2948.9792,157.52953
HIC,MLT,Malta,999,999,0,3,119.70539,89.14872,14.262285,8.0557566,76.988441,142.63518,84.840034,85.406487,1148.4441,3012.6519,177.97449
HIC,MLT,Malta,999,999,0,999,120.91968,86.263802,14.882833,8.0350943,79.365105,169.27275,76.320663,84.800507,1115.2795,2964.2224,162.99506
HIC,MLT,Malta,999,999,1,1,113.1366,83.263664,15.134019,6.6830626,83.650269,217.46333,75.931038,80.39534,1085.8972,2886.2102,179.6937
HIC,MLT,Malta,999,999,1,2,118.19913,87.352669,15.280059,8.0179014,79.86808,187.45752,82.781517,83.061089,1113.8008,2967.874,194.57613
HIC,MLT,Malta,999,999,1,3,116.20022,91.219833,14.343356,7.964139,76.908737,150.00819,95.891975,83.716812,1159.3861,3030.4412,220.30885
HIC,MLT,Malta,999,999,1,999,117.40122,88.31324,14.999659,7.9460964,79.160439,177.75261,86.332542,83.141121,1125.9762,2982.7637,201.48561
HIC,MLT,Malta,999,999,999,1,113.34019,83.149536,15.127302,6.6871986,83.66555,216.83473,75.40564,80.490761,1085.2457,2885.1321,177.64481
HIC,MLT,Malta,999,999,999,2,118.40836,87.231277,15.272186,8.02318,79.88327,186.9339,82.210846,83.158852,1113.1742,2966.7537,192.37999
HIC,MLT,Malta,999,999,999,3,116.408,91.097061,14.338551,7.9695702,76.91346,149.57112,95.236824,83.816978,1158.7374,3029.3865,217.79929
HIC,MLT,Malta,999,999,999,999,117.6098,88.19175,14.992733,7.9513721,79.172569,177.24992,85.739037,83.239494,1125.3422,2981.6648,199.20389
Asia,MMR,Myanmar,0,0,0,1,78.906525,111.32367,18.13237,3.7221236,36.038754,114.05855,14.828768,74.607475,533.47388,2105.4595,85.800758
Asia,MMR,Myanmar,0,0,0,2,94.787033,120.9692,19.496435,4.5223598,46.070938,143.61932,21.416153,77.810623,568.70227,2197.7705,127.92712
Asia,MMR,Myanmar,0,0,0,3,109.39983,125.19749,19.747816,4.4226155,50.261845,131.64479,29.870466,79.818344,609.133,2257.1992,166.70021
Asia,MMR,Myanmar,0,0,0,999,90.006622,117.14281,18.886484,4.115437,42.050079,126.94135,19.908352,76.659782,559.68921,2164.9163,115.24799
Asia,MMR,Myanmar,0,0,1,1,95.874405,113.48177,20.484829,4.4363985,41.779148,116.15092,19.292492,75.75882,536.69977,2137.8203,111.05756
Asia,MMR,Myanmar,0,0,1,2,115.11477,123.27489,21.335693,5.546958,53.004719,148.36664,27.913862,79.130859,574.15924,2211.1943,162.9985
Asia,MMR,Myanmar,0,0,1,3,133.05109,127.66734,22.1103,5.3693657,57.550694,133.13121,38.872967,80.751396,612.492,2287.7507,214.35849
Asia,MMR,Myanmar,0,0,1,999,109.369,119.4097,21.077908,4.9744568,48.47707,129.75677,25.919521,77.821434,563.65027,2190.9021,148.07106
Asia,MMR,Myanmar,0,0,999,1,83.807701,111.94704,18.811878,3.928442,37.696869,114.66293,16.118114,74.940041,534.40564,2114.8069,93.096184
Asia,MMR,Myanmar,0,0,999,2,100.6587,121.63519,20.027706,4.818315,48.073761,144.99059,23.293016,78.191971,570.2785,2201.6479,138.0575
Asia,MMR,Myanmar,0,0,999,3,116.2315,125.91092,20.430222,4.6960845,52.367233,132.07416,32.47084,80.08786,610.10327,2266.0242,180.46631
Asia,MMR,Myanmar,0,0,999,999,95.599442,117.7976,19.519478,4.363565,43.906517,127.75459,21.644678,76.995331,560.83337,2172.4224,124.72893
Asia,MMR,Myanmar,0,1,0,1,67.214905,116.76453,18.373358,4.2887907,33.002987,84.661476,6.3773456,73.00116,417.28473,2375.187,34.652191
Asia,MMR,Myanmar,0,1,0,2,80.669136,126.97094,19.173056,5.2291613,42.031731,106.0646,9.1068182,76.612907,446.30408,2474.9646,50.942265
Asia,MMR,Myanmar,0,1,0,3,93.154457,131.43579,19.808977,5.1321635,45.879547,96.128647,12.733718,78.252403,477.3028,2552.2051,66.807266
Asia,MMR,Myanmar,0,1,0,999,76.639969,122.9202,18.912481,4.7549934,38.428162,93.737717,8.5066614,75.191292,438.42166,2442.0356,46.212391
Asia,MMR,Myanmar,0,1,1,1,81.678169,119.06953,19.684647,5.2375698,36.971592,85.465187,8.2496357,74.016762,420.80814,2414.1794,43.692448
Asia,MMR,Myanmar,0,1,1,2,98.051346,129.33521,20.999039,6.4595213,47.529247,108.10175,11.929202,77.336334,449.79065,2513.3291,64.96965
Asia,MMR,Myanmar,0,1,1,3,113.31168,134.02538,21.651266,6.1889744,51.463627,96.726028,16.504902,79.466888,480.74905,2583.0967,85.191383
Asia,MMR,Myanmar,0,1,1,999,93.161194,125.30054,20.492718,5.8146753,43.203255,94.892288,11.05785,76.15358,441.91806,2479.2197,58.692406
Asia,MMR,Myanmar,0,1,999,1,71.392616,117.43033,18.752125,4.5628457,34.149319,84.893631,6.9181566,73.294518,418.30249,2386.45,37.26347
Asia,MMR,Myanmar,0,1,999,2,85.689987,127.65385,19.700489,5.5845509,43.619686,106.65303,9.9220638,76.821869,447.31116,2486.0461,54.994072
Asia,MMR,Myanmar,0,1,999,3,98.976868,132.18379,20.341122,5.4374232,47.492508,96.301201,13.823025,78.60321,478.29822,2561.1282,72.117523
Asia,MMR,Myanmar,0,1,999,999,81.412125,123.60777,19.368935,5.0610828,39.807449,94.07122,9.2435722,75.469246,439.43161,2452.7761,49.817242
Asia,MMR,Myanmar,0,999,0,1,71.919746,114.57507,18.276381,4.0607572,34.224613,96.491196,9.7782955,73.647552,464.04059,2266.6455,55.23497
Asia,MMR,Myanmar,0,999,0,2,86.350342,124.55577,19.303186,4.944736,43.657154,121.17705,14.060238,77.094879,495.55853,2363.4185,81.92186
Asia,MMR,Myanmar,0,999,0,3,99.69178,128.92543,19.784365,4.846633,47.643036,110.42075,19.629744,78.882553,530.35278,2433.4912,107.00534
Asia,MMR,Myanmar,0,999,0,999,82.01886,120.59531,18.90202,4.4976287,39.885662,107.09924,13.094834,75.782227,487.22113,2330.5195,73.993118
Asia,MMR,Myanmar,0,999,1,1,87.3909,116.82095,20.006649,4.9151697,38.906212,97.813484,12.693409,74.717789,467.44427,2302.9692,70.800949
Asia,MMR,Myanmar,0,999,1,2,104.91786,126.89646,21.134512,6.0922952,49.732639,124.30481,18.361614,78.058472,499.83798,2391.7466,104.4176
Asia,MMR,Myanmar,0,999,1,3,121.25506,131.46683,21.835987,5.8591547,53.913139,111.3759,25.506073,79.983795,533.76398,2464.2461,137.16974
Asia,MMR,Myanmar,0,999,1,999,99.683411,122.93001,20.728207,5.4765615,45.3255,108.92216,17.038359,76.824745,490.90454,2363.1975,94.659416
Asia,MMR,Myanmar,0,999,999,1,76.388588,115.22379,18.776169,4.3075542,35.576893,96.873138,10.620326,73.956696,465.02374,2277.1377,59.731201
Asia,MMR,Myanmar,0,999,999,2,91.713577,125.23189,19.832167,5.2762089,45.41206,122.08051,15.302691,77.373222,496.79468,2371.6011,88.419762
Asia,MMR,Myanmar,0,999,999,3,105.92033,129.65952,20.376976,5.1391001,49.454155,110.69665,21.32712,79.200645,531.33813,2442.3748,115.71833
Asia,MMR,Myanmar,0,999,999,999,87.121269,121.26969,19.429516,4.7803936,41.456963,107.62579,14.233922,76.083359,488.2851,2339.9585,79.962578
Asia,MMR,Myanmar,1,0,0,1,87.289909,115.00691,20.326397,3.8910449,35.960342,96.616516,15.856773,73.953766,577.05664,2173.4595,88.023323
Asia,MMR,Myanmar,1,0,0,2,104.97085,124.90748,21.558651,4.679801,46.604095,122.27115,22.78359,78.053802,617.69647,2269.9446,130.04276
Asia,MMR,Myanmar,1,0,0,3,121.16601,129.28123,21.913296,4.533339,50.234619,109.603,31.405807,79.26239,659.12366,2343.2725,169.71945
Asia,MMR,Myanmar,1,0,0,999,99.633705,120.98661,21.03297,4.2691545,42.176117,107.34504,21.144932,76.31041,606.26355,2237.8313,117.5948
Asia,MMR,Myanmar,1,0,1,1,106.15956,117.24645,21.958931,4.5848193,40.717052,98.023834,20.409447,75.693428,578.63507,2200.865,111.5022
Asia,MMR,Myanmar,1,0,1,2,127.65332,127.26827,23.274836,5.6614251,52.286247,122.30132,29.276375,79.04792,619.72369,2289.2959,166.01962
Asia,MMR,Myanmar,1,0,1,3,147.38271,131.77565,23.829325,5.4616055,56.451092,111.24767,40.793659,80.733185,662.49683,2367.4805,214.51656
Asia,MMR,Myanmar,1,0,1,999,121.17354,123.31528,22.748375,5.100935,47.516685,108.36201,27.274088,77.759842,608.34088,2262.0432,149.27725
Asia,MMR,Myanmar,1,0,999,1,92.74041,115.6538,20.797955,4.0914416,37.334316,97.023018,17.171814,74.456268,577.51257,2181.3755,94.805191
Asia,MMR,Myanmar,1,0,999,2,111.52267,125.58939,22.054371,4.9633431,48.245384,122.27986,24.659031,78.340958,618.28204,2275.5342,140.43468
Asia,MMR,Myanmar,1,0,999,3,128.73871,130.00174,22.46674,4.8014688,52.030251,110.07806,34.117489,79.687225,660.09802,2350.2649,182.65909
Asia,MMR,Myanmar,1,0,999,999,105.85548,121.65924,21.528467,4.5094142,43.718739,107.63879,22.91534,76.729073,606.86359,2244.825,126.74628
Asia,MMR,Myanmar,1,1,0,1,74.257187,120.63951,20.126663,4.4967461,31.731966,68.565277,6.5925589,73.176292,453.46149,2450.9155,34.691505
Asia,MMR,Myanmar,1,1,0,2,89.290077,131.0155,21.65308,5.4532456,41.361107,86.207848,9.4343119,76.301033,484.42886,2553.0999,51.818676
Asia,MMR,Myanmar,1,1,0,3,103.13204,135.68018,21.96242,5.3231077,44.543961,77.767265,13.140651,77.837524,518.57031,2636.4492,67.546799
Asia,MMR,Myanmar,1,1,0,999,84.766632,126.92241,20.976103,4.9646945,37.335045,75.997093,8.7956142,75.094551,476.22815,2520.2195,46.656673
Asia,MMR,Myanmar,1,1,1,1,90.288254,122.91908,21.767921,5.3774462,36.091942,69.559189,8.5742826,74.032845,456.72644,2490.9902,44.174969
Asia,MMR,Myanmar,1,1,1,2,108.49199,133.6256,23.436508,6.6785736,47.108471,87.666122,12.373119,77.407303,488.8176,2597.9321,66.013641
Asia,MMR,Myanmar,1,1,1,3,125.41457,138.32727,23.797411,6.4469099,50.222782,79.300591,17.144545,79.096992,521.74451,2665.5361,85.492775
Asia,MMR,Myanmar,1,1,1,999,103.04639,129.37996,22.700994,6.0031471,42.397644,77.245636,11.482936,76.110435,479.83203,2559.6235,59.317314
Asia,MMR,Myanmar,1,1,999,1,78.887764,121.29796,20.60074,4.7511363,32.991344,68.852371,7.1649799,73.423706,454.40454,2462.4912,37.430805
Asia,MMR,Myanmar,1,1,999,2,94.836548,131.76944,22.168222,5.8071814,43.021233,86.629074,10.283186,76.620575,485.69653,2566.0498,55.918892
Asia,MMR,Myanmar,1,1,999,3,109.56836,136.44479,22.492458,5.6477184,46.184292,78.210175,14.297176,78.201324,519.48718,2644.8511,72.730499
Asia,MMR,Myanmar,1,1,999,999,90.046738,127.63227,21.474337,5.2646513,38.797379,76.357727,9.571847,75.387985,477.26913,2531.6013,50.313698
Asia,MMR,Myanmar,1,999,0,1,79.217697,118.49563,20.202686,4.2662039,33.34137,79.242134,10.118702,73.472214,500.50424,2345.3103,54.990654
Asia,MMR,Myanmar,1,999,0,2,95.258492,128.69067,21.617138,5.1588573,43.356693,99.93425,14.515312,76.96817,535.15314,2445.3254,81.592308
Asia,MMR,Myanmar,1,999,0,3,109.99612,133.24461,21.943722,5.0225058,46.709938,89.884575,20.092731,78.37986,572.06769,2524.8604,106.43573
Asia,MMR,Myanmar,1,999,0,999,90.425331,124.66312,20.997747,4.6999578,39.17765,87.928741,13.496009,75.557327,525.72217,2412.7368,73.65712
Asia,MMR,Myanmar,1,999,1,1,96.329193,120.75996,21.840624,5.0757565,37.852348,80.393402,13.07898,74.664894,503.12726,2380.563,69.801041
Asia,MMR,Myanmar,1,999,1,2,115.78517,131.20587,23.374973,6.2914267,49.079235,100.84897,18.806833,78.031754,538.64307,2480.459,104.0779
Asia,MMR,Myanmar,1,999,1,3,133.77608,135.8336,23.809559,6.0718837,52.593403,91.460289,26.145866,79.719757,575.31763,2552.0903,134.60179
Asia,MMR,Myanmar,1,999,1,999,109.94595,127.07163,22.71903,5.6597476,44.346058,89.089149,17.493362,76.738243,528.74512,2446.3589,93.557861
Asia,MMR,Myanmar,1,999,999,1,84.160355,119.14969,20.675804,4.5000434,34.644367,79.574677,10.97378,73.816727,501.26193,2355.4932,59.268639
Asia,MMR,Myanmar,1,999,999,2,101.18762,129.41719,22.124889,5.4860001,45.009651,100.19847,15.754919,77.275391,536.16125,2455.4739,88.08728
Asia,MMR,Myanmar,1,999,999,3,116.86497,133.99243,22.48267,5.3256187,48.409374,90.339714,21.841179,78.766884,573.00647,2532.7256,114.5715
Asia,MMR,Myanmar,1,999,999,999,96.063866,125.35883,21.49494,4.9771934,40.670547,88.263924,14.650645,75.898438,526.59534,2422.4485,79.405449
